chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,rolloff_mean,rolloff_var,spectral_bandwidth_mean,spectral_bandwidth_var,spectral_centroid_mean,spectral_centroid_var,zero_crossing_rate_mean,zero_crossing_rate_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,label
0.32268882,0.07724308,0.26383957,0.0049637207,7173.372521033654,2856788.719686672,3250.7802696386702,122581.85736851196,3048.404865492578,1035092.6966159479,0.11810021033653846,0.0054483684703443185,198.76802884615384,-24.012512,2247.0122,78.91008,515.0791,19.881002,385.72073,7.9994216,341.4585,18.132614,112.84496,-2.5549822,141.7445,5.252548,113.952324,-0.4485233,110.39027,6.9937415,50.751663,4.611295,54.33979,2.53592,39.186523,1.1326061,43.595413,3.9957528,34.55885,1.3391877,33.256115,-0.40664005,37.90304,3.7746542,55.715282,2.5441372,76.894455,0.30822766,87.22024,2.143638,80.55591,2.3969722,114.29178,pop
0.3849639,0.08789695,0.2656391,0.0069536413,7044.58740234375,3068720.437055826,3231.1711142026284,177303.37577507936,2921.9245505120516,904557.9630310908,0.11017503004807692,0.003974136953523172,99.38401442307692,-34.138657,2624.4211,82.52465,529.0594,23.26292,577.68665,8.633158,238.04718,18.855951,144.6818,3.8125107,115.97495,7.2499523,56.945454,0.6962027,69.70739,11.028506,55.499416,11.788493,162.66794,0.045826722,57.029545,2.1371703,57.07786,6.3501287,49.19308,5.8641653,43.17429,3.442015,37.284267,2.4798255,58.024944,2.5270953,70.70499,-1.2481622,100.2649,0.6826977,72.91932,-1.4770699,56.702175,pop
0.3930794,0.07519394,0.2787107,0.0050722584,6376.478365384615,3120895.740408728,3023.216035789476,186222.427716792,2818.196430456199,715311.633592334,0.11012995793269231,0.0021853707810125405,198.76802884615384,-7.940487,1978.561,81.12619,469.84158,9.601046,392.09262,19.859505,205.375,21.57653,87.567245,-3.4836164,258.7196,6.4825583,76.42264,4.3160014,29.849558,5.403418,67.241425,3.5357711,36.866444,0.585385,43.134563,5.462488,52.942352,4.8237476,47.848022,5.353133,35.66184,2.317728,46.854965,1.2720727,50.439312,-1.7233481,53.940464,-3.8386068,67.47707,-5.0708055,58.25977,2.1332498,48.168793,pop
0.54329664,0.04749534,0.24215922,0.006283608,6582.865835336538,1251452.7460500333,2904.7752168901634,82131.74170584852,3149.705956109676,272680.75449490274,0.1674091045673077,0.0022983591796378413,103.359375,30.254072,2039.412,66.09303,222.92596,-10.656002,118.1025,16.108747,129.45636,4.501518,47.328194,7.9522405,61.458378,2.7417161,36.99748,4.3453007,49.145508,7.341584,44.56811,6.2527328,58.16223,7.69717,30.501005,3.0213628,25.10136,5.4469566,25.177685,-0.57290477,19.445312,0.30575296,20.932178,-3.3097868,18.512812,-0.74014103,24.682901,1.3739499,30.979267,0.21560217,27.778437,-2.193167,21.583942,pop
0.5174277,0.06485957,0.22680564,0.013879012,6993.487454927885,1550417.3034710293,3018.107714061389,118695.41111482804,3321.059914346839,259430.49375091103,0.17439152644230768,0.00206797475645528,215.33203125,8.901786,4656.472,61.548176,257.28622,-6.822977,404.92004,11.592967,173.17215,5.1779947,89.01175,5.9526463,130.6467,3.7489085,97.70965,-0.565098,151.46526,6.5775514,93.90726,4.9563355,96.167915,3.5443637,41.358498,1.1566873,56.46767,4.425924,25.732967,1.013046,26.813225,-1.172294,24.57952,-1.1696,33.709106,-3.424466,25.811096,-1.9257069,25.432245,1.085488,38.760376,-4.347659,27.248281,pop
0.44316483,0.085069366,0.27675354,0.009284146,6347.408541165865,2380894.7234714176,2855.4708098927586,201254.59433380235,3076.22885991467,490382.58279857406,0.17308819110576923,0.00601919333610309,103.359375,26.247248,2584.5405,70.44038,394.91046,-12.792391,459.6531,8.653696,274.15918,4.3357544,199.23679,3.5972867,121.72172,2.478302,109.160965,-1.9118316,147.85751,6.297476,127.50888,8.013226,135.59143,4.5484104,69.01853,-1.0215816,56.800747,2.0725758,58.258186,0.24839701,51.27084,0.31389675,49.447117,0.5722231,57.31141,-2.0147805,57.95549,0.15245591,52.3694,0.89861,45.341625,-6.076998,59.653683,pop
0.45126948,0.076223694,0.2071106,0.0071273567,6800.848106971154,3009995.3408933957,3011.8942504406873,237016.50348126207,3219.1307072507457,900083.2271724031,0.16969651442307693,0.00818637757611698,103.359375,-23.797707,7763.2197,69.545105,557.01874,-3.5363286,954.10266,0.19182599,155.72368,3.111417,108.47822,8.85005,113.00311,4.4444203,141.18819,-2.6455355,88.97742,10.453392,88.48958,4.524556,67.331894,2.4041734,77.57234,0.45089656,80.870026,4.703666,51.38611,5.188449,43.803356,2.2757525,32.68193,-1.1216424,47.528587,-2.2405639,43.576252,-3.635997,54.0972,-3.2134125,59.311012,-6.9730525,48.509285,pop
0.4465315,0.08286401,0.2514548,0.010960157,6278.00537109375,1731991.775337091,2832.650873349676,160128.59562388086,2992.1193002298787,226457.93984335268,0.14705904447115384,0.0018333158690548507,103.359375,11.7020445,4640.029,69.429794,278.32254,-12.960333,597.2157,10.707142,247.02896,2.8265915,128.87169,8.293239,180.10297,3.7104309,121.65949,-2.096297,148.37073,6.0541167,120.83204,4.254401,99.50888,3.9015386,51.3092,1.4412391,60.92827,3.942825,66.80024,4.045577,52.54375,1.094814,47.963123,-0.47908354,53.527378,-3.8762589,28.031715,-1.5409064,37.59265,0.2665748,35.25688,-5.2286716,54.14881,pop
0.4301561,0.08136982,0.25165516,0.0061354525,5952.522723858173,2354829.3331805416,2718.1441529025833,142228.01250458206,3051.093871545592,697561.9071775791,0.17228440504807693,0.0060577678821495985,103.359375,18.40338,2244.1838,67.610535,471.23087,-14.5722885,381.8923,18.39533,189.9463,7.083838,150.69057,2.0871723,144.55324,-2.3622653,95.95458,-0.9746196,101.743256,2.2527704,74.523384,1.5428853,97.094345,-3.7975926,124.33451,2.461102,80.331055,4.643443,66.9217,-1.1525615,69.193474,2.6538606,36.515774,5.027926,48.854504,-1.1853596,37.531456,-2.764673,70.97521,0.23144437,91.699684,-4.3689604,45.34607,pop
0.44740808,0.0774271,0.23883636,0.005964348,6232.454364483173,1662806.503024362,2833.2592065173826,132338.23855176487,2983.191305211095,326219.6038143332,0.15098783052884615,0.0015742164956042046,103.359375,10.512577,2749.0427,71.494064,348.4596,-11.327094,475.09,8.283767,304.71082,2.1966577,134.92311,9.880848,147.01389,3.3808355,81.22529,-2.1062021,121.16067,7.36727,108.6986,5.9359655,103.076744,4.949236,39.955193,-1.457921,48.01867,2.2349162,78.54974,3.8237417,64.35863,2.8609073,52.49189,-0.70843863,43.367447,-2.8094451,52.366375,-1.5352558,48.676216,0.58414614,45.40263,-4.723749,49.068233,pop
0.38383487,0.08763862,0.2296315,0.004192863,6702.2922926682695,1097489.011381646,2993.672824319074,79088.61374767734,3045.764401841444,314199.2552082338,0.13751126802884617,0.0016033585819266955,103.359375,-3.3709774,3178.4106,69.352066,217.69582,-0.38265288,461.10406,5.1372814,227.33217,-1.2151785,81.911736,6.605708,105.72061,7.031293,61.00631,7.9912314,83.01959,9.209093,89.50603,2.611241,60.7717,2.1037087,59.514458,1.6800004,61.864933,2.7916963,61.206936,2.5020278,72.075294,0.59313256,50.70638,-2.2612114,36.83671,-1.3158509,44.69751,-1.1121131,75.87423,1.060789,89.97891,-2.7130284,88.0661,pop
0.37639,0.09076043,0.21516421,0.0059623965,7188.85986328125,2888087.212651051,3110.4686331065077,193426.92494899506,3397.1126020669676,862648.7984837766,0.15364332932692307,0.004596382118541108,103.359375,-17.19248,3884.9885,63.22323,735.24866,9.186196,489.80066,6.858166,227.95387,1.8246416,120.17197,4.14776,215.7309,2.3731835,53.150383,3.560542,57.93636,4.5091224,84.51423,1.6795676,90.17674,3.3321116,53.366062,2.7597303,89.21428,0.43378115,44.192844,0.64150804,50.715813,1.2425842,32.13362,-2.9134986,40.390045,-2.29074,34.86987,-3.507284,56.058067,-1.8086975,58.7176,-2.3113973,54.719322,pop
0.4960413,0.079580955,0.2561625,0.0074988254,7943.6814528245195,1542492.023854037,3259.744582698902,101195.49873346266,4132.460015127321,931096.0196113619,0.18612530048076922,0.0025222000144642484,107.666015625,-18.927168,3316.5579,36.342003,791.35187,39.29254,681.5834,18.22955,252.46434,2.482694,81.24256,20.985588,143.61781,3.5143936,79.35057,8.56724,54.66044,7.5520782,81.266846,9.021013,45.112427,3.826978,73.06618,6.850555,65.43469,2.7742717,46.83686,8.070872,70.978615,4.1942115,45.94553,0.4395656,41.457634,-1.834468,31.437826,-1.5218282,46.388027,-5.3970513,41.309895,-1.5471923,56.23215,pop
0.4415386,0.1052846,0.19808885,0.007716366,7740.1926832932695,4307507.637917502,3257.5288040045343,188342.8209642383,3866.223896441757,2011795.3144465424,0.18935546875,0.013504253534170299,103.359375,-66.27805,4608.201,45.960117,1269.8046,30.76318,508.87207,12.882824,189.41959,9.148056,197.482,14.732303,210.04988,6.633313,179.08789,-4.2700033,115.39625,15.820138,281.311,10.630286,150.4,-4.2566876,73.05043,-0.50336,90.83968,-2.654261,49.394005,3.8446171,33.04675,0.73682076,45.626766,-1.7159736,33.868694,1.3721182,59.91782,1.7124429,25.156761,1.5141628,51.3718,-5.5315638,97.04518,pop
0.39139333,0.08590745,0.18350883,0.006873256,7737.95654296875,4236830.863059943,3285.416624549447,230054.15310097096,3771.162273420235,1908166.0161915796,0.16263897235576924,0.010689416425467948,103.359375,-76.73394,5399.4136,50.07593,1075.994,34.31724,730.8794,23.32863,364.49945,12.856767,149.33249,5.813978,243.90666,9.916053,125.42817,2.349688,78.4089,7.4499087,66.794395,1.5066012,74.670746,-5.5586276,81.50323,4.3530726,106.63744,0.83209795,75.00509,-1.4045538,47.76144,0.3132552,64.67948,-3.9864633,60.71386,-4.76005,61.50924,-3.9893541,61.879303,-0.19372888,56.463608,3.5262268,99.839905,pop
0.39843047,0.08488735,0.1750788,0.0067102234,7871.5452223557695,3351387.2526723254,3226.51936172842,145292.6715722496,3955.5292037396002,1625494.703231226,0.19764873798076923,0.012851212518455009,103.359375,-58.758896,3278.3193,37.622723,1069.1617,22.265434,425.806,24.779488,253.22536,11.9437275,148.82845,-1.852302,264.72986,7.688617,90.7157,2.3922012,58.56024,4.744299,99.32338,3.9019825,46.09489,-2.8710694,61.905556,2.0575376,97.6509,-3.2393634,70.8899,1.1365657,39.864334,0.0022857666,33.64967,-3.8739634,35.55999,-4.2577214,55.3297,-5.9365196,89.81786,-0.032402392,54.441113,2.1774485,114.97085,pop
0.48100463,0.08889994,0.19349524,0.0077087493,8222.205153245191,3377226.5926710954,3344.3117615070205,185170.34451059476,4229.524325461138,1981271.9628751022,0.21731520432692308,0.014506779281345345,103.359375,-65.323044,4216.62,35.249798,859.06836,32.65989,981.7501,16.902525,640.20667,14.61961,229.36229,8.29182,230.67131,13.212825,180.11072,4.73256,83.54881,6.0238714,78.16439,5.529136,112.51395,-4.266303,138.97389,-0.9956719,89.09716,-3.7368052,94.04548,0.75203097,49.80972,2.0149639,60.545715,-2.2266784,28.50195,-2.0493174,47.156914,-0.019229125,49.567863,-1.7750082,36.06565,-2.4728663,51.256664,pop
0.38965806,0.09456113,0.19684623,0.008060515,6914.145883413462,5872764.941406108,3136.380363131295,304701.6622925617,3237.350952162604,1662172.6642904838,0.12532301682692307,0.006669842477380877,103.359375,-92.865654,8435.979,58.923904,1306.8695,29.533447,883.2535,17.31932,399.21793,10.48016,139.07925,12.915957,149.88957,15.430185,211.70264,0.735987,167.5025,3.2460134,73.49048,4.9476433,99.98262,-2.8001077,104.189766,2.7646682,66.98199,-1.2928554,98.604805,-2.963111,53.658554,0.009241036,49.50601,-4.147642,86.372444,-6.6956186,66.33673,-1.9951109,62.06567,-0.85488564,41.472233,-0.4263801,93.799164,pop
0.39289686,0.087150335,0.19964802,0.0064665023,8438.94512469952,912247.2651838902,3448.1183774250176,47032.73902737092,3989.165974721972,948836.9350806775,0.19424579326923078,0.007422193324072121,103.359375,-36.798923,4124.7275,46.47041,614.05695,33.680122,323.34946,10.398291,391.80826,5.4654307,196.08472,6.3404965,219.72346,6.4860935,128.17773,3.0687866,49.74336,4.0667167,70.38239,3.8987014,43.803154,0.14834219,35.222004,0.8160271,50.08445,-1.0575248,75.2677,-2.6187081,44.99552,-1.6729441,46.162357,-3.168116,56.160767,-5.4570355,43.34438,-4.881281,64.765045,-1.0743701,31.688198,-2.0741644,57.840187,pop
0.33109653,0.08581889,0.228503,0.006015352,8114.7047776442305,1446226.5013442237,3414.877496705273,68087.05713256741,3610.0815444255954,889129.7831461754,0.15893179086538461,0.005017677623139331,103.359375,-20.101719,2241.9236,65.6387,740.80273,30.304459,256.09775,0.08448533,265.67233,7.804478,149.82756,8.513782,50.243057,5.693251,44.22917,-7.0287023,79.86333,1.5685958,68.86136,7.412236,48.689243,-0.7315887,31.847822,0.74241287,37.99729,-1.5307046,39.700233,-0.67963666,41.375904,1.7235641,29.531305,-0.7876378,34.357494,-3.7100582,40.858746,-3.282805,36.465744,-0.46610463,49.630142,-0.93030757,92.22336,pop
0.42264974,0.08186928,0.21387313,0.0052754707,8462.300368088941,1147868.107974212,3523.73276215185,75763.63111706107,3696.6390280352252,896349.8721135793,0.16262770432692308,0.005495026492508205,103.359375,-26.30733,2678.8962,66.946434,562.12305,32.06661,523.7981,5.2269483,143.53699,18.716461,146.0042,5.684746,126.28274,5.51268,79.39203,-5.463747,85.58475,2.000028,63.058407,1.9435958,77.771576,0.22320302,51.554283,0.98546004,35.198837,0.08294596,29.992847,2.495173,55.98016,2.057768,43.489136,-2.0846722,32.8948,0.930827,29.62555,-0.9801886,31.390892,-1.2552627,30.26932,-0.27067307,38.30924,pop
0.37836123,0.08306221,0.23675272,0.0055291294,7039.2041015625,4024347.80686085,3022.570849991387,271193.0057321428,3480.986567336364,1239107.384083089,0.17430513822115384,0.009278713612866826,103.359375,-11.959672,2559.5393,58.897312,900.98004,-3.4826531,842.83984,3.4517875,319.2173,10.570607,187.89404,10.314038,166.18031,7.7994676,87.40152,-2.6472676,93.521904,7.619519,179.67513,6.3725624,112.189514,-3.155097,58.106003,0.51715696,74.741554,-5.3358903,83.54576,-4.0811577,88.45181,-3.9060168,57.25863,-0.5494616,78.54658,3.395716,74.33719,6.6049843,46.23292,4.5955453,67.61287,-0.76825047,95.60654,pop
0.3234147,0.07560941,0.26849243,0.005923527,7845.953838641827,1714924.7176352688,3250.6996467228514,86244.97598212876,3671.7396664014364,829360.0281963164,0.17635216346153845,0.009347637390949315,103.359375,5.8129826,1461.1709,49.67044,414.13184,8.048209,262.1491,7.62437,228.78711,7.425754,102.50149,5.1552973,143.86331,3.6028287,90.04629,-1.1883078,75.472946,6.738387,90.677376,1.2961764,56.689487,-1.5997535,38.669838,2.602927,39.804302,-1.6809621,44.508656,-0.8409687,68.37531,1.2314492,117.89675,2.638915,155.39682,1.6141807,90.14652,2.348563,80.896126,4.540786,94.1599,2.9642315,111.02123,pop
0.5011745,0.08839631,0.23074922,0.00910438,6681.256009615385,2014895.0945969871,3022.9473535413135,130938.79724135989,3098.430659475022,511236.7154477825,0.118212890625,0.004462681733644926,117.45383522727273,-57.306335,4301.528,48.37705,425.2079,-2.504535,1092.0151,24.081388,241.58458,20.281769,135.1935,13.1926,253.79988,13.591751,98.84127,5.5548134,89.143135,9.273746,124.445755,8.642958,107.39564,3.6315148,59.02842,4.388026,36.241226,2.271295,90.78119,-0.06369606,62.13084,2.6725247,38.455975,0.45253336,41.19584,1.3230456,58.149235,-1.9263442,56.560337,-3.0971208,91.474594,-0.9410765,50.961155,pop
0.45224407,0.08907703,0.22865099,0.008064558,6290.179912860577,2625892.6819337187,2895.877618672038,141131.9733231702,3021.320572157226,564710.2562667126,0.1309532752403846,0.006383756843544322,117.45383522727273,-37.541775,1835.4238,56.57059,412.2759,-18.77405,584.68866,17.228407,270.17883,18.767864,223.8632,7.8066473,201.50615,14.663631,195.52605,6.707706,152.6598,6.0879087,88.116455,5.395443,93.59313,2.279501,92.4851,-1.0785193,55.826527,2.0857766,97.55331,-3.0605285,90.23633,-1.311343,61.10797,-3.0922348,37.396427,-0.52642876,91.809044,-0.17963116,82.42542,2.4945157,91.16146,2.769391,44.7388,pop
0.44062343,0.09257079,0.22697437,0.0082321055,6375.732985276442,2409905.599277436,2960.7746824659057,132623.08455723082,2905.631120778784,464854.4635724523,0.11188777043269231,0.004555926365259836,117.45383522727273,-51.461395,2377.5823,60.094402,351.2971,-6.517196,839.16284,20.914877,344.34668,16.00241,124.45925,7.0917115,247.00902,13.178249,119.93221,4.030558,214.97467,8.322619,63.75009,6.8437915,75.93621,3.725306,61.071804,1.2444913,40.85962,1.1060145,45.13413,-3.1898081,81.912575,1.731838,64.634285,-0.30733982,41.418167,-0.2767432,64.98406,-1.6216038,98.544174,0.56429946,114.057434,3.8584237,87.15939,pop
0.4059081,0.092355885,0.23449211,0.0090855155,6578.724834735577,2425678.6569259576,3015.33535090219,130905.18698183166,3127.0239318062095,688132.1821283234,0.13007061298076922,0.0036949245182014783,117.45383522727273,-52.494995,3551.438,56.146107,450.30704,-2.1077523,628.98706,19.212215,201.59937,11.365988,133.41548,6.92746,201.7543,20.94399,198.61247,0.71455467,139.59473,7.638628,77.12975,13.973685,118.29031,4.8935294,46.331665,-0.7562222,74.87337,0.13616323,71.75488,-7.3289194,57.5155,0.9346831,47.52202,-0.52840036,166.71294,-0.9730262,134.55618,2.2069237,120.861206,1.9359691,144.16466,4.127987,106.305725,pop
0.44506535,0.08832603,0.22438298,0.01013639,7305.2219801682695,1840653.8338592066,3196.073696074046,80543.60972962937,3299.2216936954683,582569.7855839217,0.13267352764423077,0.0036635407470387116,117.45383522727273,-59.02515,3973.9478,52.520714,483.73758,4.495982,596.3254,23.009583,272.90265,16.408962,186.51979,8.062683,176.3263,19.366169,159.14934,0.8775568,97.103676,7.6689286,68.09854,5.0644712,45.156414,3.9361038,34.634773,2.148001,45.235867,2.551472,64.461685,-3.6540284,58.700848,1.4869702,33.538887,-1.0534834,64.02958,1.2351419,112.21798,-0.39518115,128.53714,-0.7533304,75.459404,0.779326,87.771355,pop
0.4243563,0.09960848,0.17614444,0.0080409255,7196.148024338942,1665292.315448847,3095.591033707156,77719.36199900803,3405.0602304613967,749695.9735755767,0.14676607572115385,0.006304289250684208,117.45383522727273,-74.81306,4397.9214,45.403038,943.3503,-1.0586238,1044.4252,13.0070715,334.1844,4.351546,260.82675,0.04178232,519.7204,8.482748,135.5023,-5.68259,234.23969,5.1505566,112.51181,5.162177,92.49907,-3.9110491,90.24002,-3.4980698,78.3004,0.4354247,65.09909,-8.136715,71.39031,-1.534278,57.33534,-2.983074,41.901978,-7.190168,83.892746,-3.823439,49.211105,-1.1503998,112.14878,3.3412771,132.9773,pop
0.4697142,0.07262125,0.2052232,0.009957418,6690.863131009615,2480344.82790013,2990.272187056387,104593.51312991022,3240.417071538049,489930.3636409889,0.16258638822115384,0.005659108768553424,117.45383522727273,-42.7426,2374.6165,53.38973,260.23697,-4.0803823,444.1056,23.75176,398.49615,8.779712,141.42198,3.3511086,178.88722,11.205041,215.04555,-1.2680986,120.89961,4.4611335,61.4545,3.2138832,100.792496,-1.7518467,84.336075,-0.51649666,77.2266,4.3662143,107.86851,-9.121396,88.563225,-1.4418265,99.25451,-2.033008,38.2437,-0.021342233,77.99515,5.125663,62.480957,6.629099,113.00929,2.3137681,73.05552,pop
0.48200652,0.07124428,0.22974499,0.008241698,6397.680288461538,2544450.073287896,2974.65588655591,108490.22648442752,2992.663775214353,508962.35422366415,0.1261530949519231,0.003928195527319373,117.45383522727273,-37.3314,2262.9172,62.59302,515.33936,-2.733961,448.07263,23.43333,255.98763,13.163927,173.09059,5.845473,131.54713,15.904402,185.98454,-1.6588936,78.53768,7.507927,80.983185,9.031101,109.844955,2.1508498,62.90504,0.86551535,59.263763,3.2764642,76.376724,-8.895243,50.97803,-2.360824,38.68868,-1.1123891,26.846012,4.8198705,75.53866,5.5629387,110.49657,4.783675,69.86286,3.3763075,74.97754,pop
0.49472594,0.07329082,0.22747019,0.0068569942,6425.259352463942,2250658.3128549997,2994.597027878496,115860.46771417711,3030.476930549673,600571.9464227564,0.12630709134615384,0.004642964199449889,117.45383522727273,-42.378014,3567.6233,58.819122,453.21582,-3.336716,439.61856,25.21954,276.127,16.271795,160.29279,6.260113,170.91885,12.751543,132.57446,2.5872543,102.49732,9.167988,76.29876,5.7018766,60.813896,2.2194774,27.36622,4.0908866,62.90881,5.065581,96.56083,-6.6035786,47.95717,0.012361379,61.73005,-0.26909333,39.431717,1.8461661,53.844997,0.47126594,86.67847,1.627181,74.29977,3.4751883,45.570988,pop
0.43695533,0.08124844,0.23089387,0.00621961,6947.191068209135,2009502.5988937484,3021.6050146046973,89192.76140861874,3312.3406584843938,763913.749703983,0.15625,0.009305682549109826,117.45383522727273,-28.442282,1900.8063,49.349106,632.6461,-2.488348,553.00903,24.842932,286.72595,13.00476,100.51046,0.64124745,185.52402,7.179124,99.1229,-1.2967793,78.399086,2.3463345,52.346725,-0.48699862,60.30561,-0.7576525,34.922012,-2.2818775,48.273167,2.859081,64.244576,-5.8255014,81.51263,2.6785312,100.635605,0.7683823,51.442047,6.2509956,64.68063,7.2571936,95.15371,7.622513,97.22337,6.834302,72.56134,pop
0.42500266,0.09792653,0.19370303,0.011052818,6877.7878981370195,4109325.328736086,3189.774767506621,193812.95748832953,2974.1003216415947,1426944.6799694956,0.09801682692307692,0.005500560737925874,143.5546875,-121.551125,6355.824,62.601067,1197.8058,34.26122,763.46,27.154343,230.76784,20.29598,182.16904,13.785709,221.51344,18.067444,134.3671,3.3514287,124.34827,5.467973,92.87737,6.8112335,99.3152,3.089508,61.910217,1.9023393,71.98805,0.057574145,43.58779,3.8261225,54.91165,-0.5501228,35.060265,-0.9899132,51.06487,-0.21408273,33.18215,0.09885982,70.65184,1.5264579,40.269756,0.19764715,38.04976,pop
0.42772055,0.090593666,0.16926998,0.0089520225,6310.470815805288,4420825.731595064,2916.3883934664586,234184.40242395012,2940.385259613332,864785.1564972448,0.13185096153846154,0.009834058242436697,143.5546875,-109.74339,5662.4404,59.58818,1745.8202,1.0631864,1466.0193,19.086483,248.3478,14.0219965,174.95093,3.3959026,513.058,18.750431,302.6756,1.91874,175.48227,11.089662,140.1844,8.43035,86.08115,-3.2342474,91.32635,0.90184456,74.533966,3.9036894,71.10908,-2.0808127,65.7352,-5.025849,29.46132,-1.8071761,54.74342,-1.6519817,75.73044,-0.7252019,79.220055,0.41267547,51.85263,0.20266742,42.219357,pop
0.40683785,0.09324694,0.19888735,0.0062849456,7012.3704176682695,3582953.100569855,3137.5886641292627,162926.33167256214,3324.3824095193336,2089348.7873336857,0.13191105769230768,0.015031570513572918,92.28515625,-103.62785,3425.3193,49.61399,1747.2178,31.978891,1053.3982,24.726093,302.6877,14.304188,227.74501,9.799099,223.43892,15.219578,203.3872,-3.532272,265.22626,6.7586718,167.44748,7.432476,82.77133,-0.028927356,74.64526,1.8083149,61.093803,0.81020355,66.45613,1.1249933,122.32504,-4.5267525,42.120102,-4.579157,70.35265,1.7887918,55.98028,0.062242184,91.71459,-0.7339463,50.319874,4.8792257,170.54163,pop
0.3533776,0.094243445,0.20643893,0.0036062507,6113.1935471754805,5292957.582140851,2999.5930853257887,284809.8193812299,2895.3658167795993,1490832.5093929651,0.10807542067307692,0.005785269201154541,92.28515625,-94.42222,3617.1074,67.95765,1047.2072,19.845427,1211.594,20.363064,838.7803,18.2188,394.28348,5.1200004,264.27307,18.124043,175.18687,-2.5580175,158.21063,2.938992,91.48076,4.0548935,81.21861,3.7224457,112.82323,10.937363,67.82775,-2.611284,80.83841,3.3327644,67.6434,1.0758345,66.23071,-3.0888946,47.343338,2.366209,48.154907,-1.3779883,56.603073,-5.005959,63.30654,-2.328924,41.55833,pop
0.4223571,0.07337568,0.20987941,0.0058632647,6321.1545973557695,5072878.7532425495,3059.9229892304393,183226.58511549496,2951.822218984388,1939391.0579290397,0.10481520432692308,0.008319042476676624,135.99917763157896,-79.109695,2495.2764,71.91202,1332.5287,25.379982,620.3684,27.237047,231.42702,18.573147,183.27226,-1.4461143,259.88617,18.977262,128.36282,3.0670867,79.97207,3.6759577,71.611084,2.9292681,67.29656,0.5631141,102.965225,6.204815,57.984844,1.4514742,57.158276,1.0777442,60.40064,-5.298013,41.072468,-5.1247363,24.684593,-2.833252,20.903545,-5.1969895,43.888996,-4.873793,40.727463,-4.9904046,39.678307,pop
0.4566461,0.07994545,0.22314417,0.006325001,6304.507774939904,4596790.725267886,3006.5337377243254,278984.5418115349,2919.3353869225043,1387918.2714480616,0.10466871995192308,0.0048649971442815115,135.99917763157896,-65.46584,2647.3494,74.542206,1098.0908,24.023554,751.4016,32.80787,252.57993,15.692871,151.65388,-1.7432,190.25015,20.017391,112.24292,0.6691864,127.742455,4.3818865,73.09653,5.4557524,129.07654,-0.6454295,83.00054,9.575755,63.904987,0.03122081,77.782104,3.177537,62.33313,-0.45607704,65.0617,-4.375902,78.168915,-1.180349,29.321907,0.7818702,42.011555,0.62703097,39.80025,-1.6134212,40.920815,pop
0.40362132,0.07505929,0.23419353,0.0050235554,6498.8035231370195,2237670.3668328077,3094.42942576265,77275.27842996776,2910.951635672694,732853.4355207733,0.11061448317307693,0.0033129624361117214,143.5546875,-39.227882,2275.3975,75.3846,520.97894,21.96424,488.9522,20.908552,288.24823,6.348339,222.29124,4.4028144,154.32857,15.5093975,213.08978,-1.4104125,95.76741,1.1498013,49.718616,5.368921,77.7123,4.8552856,100.111855,-0.13791293,81.5982,6.1361384,39.879353,3.5481224,51.499752,1.0745019,66.520584,-4.0287104,43.740906,-5.6884212,55.94467,-0.8598639,36.71509,0.7541087,33.761898,0.87450063,59.972694,pop
0.41450265,0.07738504,0.21301624,0.0051172697,7026.3669996995195,3024105.3416866167,3160.8289668172456,138458.92284006148,3377.3614241729742,1578668.4469121862,0.15003004807692308,0.008056367558135082,92.28515625,-43.84076,1738.924,63.717278,601.83136,24.22971,871.817,26.124569,468.83774,6.8116784,198.7661,-6.460277,256.12122,10.671867,149.91211,1.6186916,210.82394,-1.3843732,128.91338,-1.0292227,82.44167,7.011651,92.22937,1.4090512,64.21771,0.25727317,48.773273,-0.16874793,55.001842,-3.3417897,67.038025,-6.4393926,59.01269,-0.22767521,61.625114,-0.42994136,37.72625,1.7529855,59.30428,2.3790395,89.327934,pop
0.42717144,0.068275176,0.23816542,0.0068755066,6809.212928185096,2990387.8787572915,3154.973191742633,134748.20049406542,3090.4218876250065,1058535.8305444955,0.11703350360576924,0.004166823294035782,143.5546875,-54.55776,2457.8713,63.767345,702.0687,31.313957,790.16235,36.96682,281.40305,16.259224,104.28932,5.776849,223.06947,8.616367,98.59096,1.4254735,63.574203,0.8062994,60.617825,-2.2060354,66.31546,6.0811033,69.55485,3.1443748,70.09528,2.0987854,36.843124,0.85818857,50.527065,-1.0190077,32.7266,-4.733912,23.319735,-0.60128516,35.706326,-1.406485,32.877254,-0.55811936,48.732445,-3.5660632,28.25082,pop
